model,metric,trainlen,source \ target,Perth,HK,PALO,DUNDEE,BOULDER,Auchterarder,Kinross,Pitlochry,Crieff,Aberfeldy,Dunkeld,Blairgowrie
LASSO,mae,14,PALO,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,14,DUNDEE,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,14,BOULDER,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,14,Auchterarder,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,14,Kinross,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,14,Pitlochry,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,14,Crieff,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,14,Aberfeldy,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,14,Dunkeld,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,14,Blairgowrie,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,14,wo_trans,0.371527778,0.490277778,0.683531746,0.413870246,0.206505848,0.243055556,0.444444444,0.180555556,0.041666667,0.027777778,0.263888889,0.25
LASSO,mape,14,Perth,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,HK,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,PALO,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,DUNDEE,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,BOULDER,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,Auchterarder,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,Kinross,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,Pitlochry,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,Crieff,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,Aberfeldy,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,Dunkeld,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,Blairgowrie,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,14,wo_trans,0.194999891,0.241806923,0.473880967,0.240134337,0.608855498,0.483870484,0.819326912,0.311004474,0.062499938,0.038709639,0.735293382,0.4999995
LASSO,mae,15,Perth,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,HK,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,PALO,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,DUNDEE,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,BOULDER,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,Auchterarder,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,Kinross,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,Pitlochry,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,Crieff,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,Aberfeldy,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,Dunkeld,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,Blairgowrie,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,15,wo_trans,0.381944444,0.4875,0.701388889,0.396718867,0.201388889,0.243055556,0.4375,0.171296296,0.041666667,0.027777778,0.256944444,0.236111111
LASSO,mape,15,Perth,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,HK,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,PALO,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,DUNDEE,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,BOULDER,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,Auchterarder,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,Kinross,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,Pitlochry,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,Crieff,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,Aberfeldy,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,Dunkeld,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,Blairgowrie,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,15,wo_trans,0.204259144,0.248205167,0.473333019,0.225687614,0.619925599,0.548386548,0.804621044,0.311004474,0.062499938,0.038709639,0.705881647,0.479166188
LASSO,mae,16,Perth,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,HK,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,PALO,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,DUNDEE,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,BOULDER,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,Auchterarder,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,Kinross,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,Pitlochry,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,Crieff,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,Aberfeldy,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,Dunkeld,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,Blairgowrie,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,16,wo_trans,0.37962963,0.493055556,0.69047619,0.391747452,0.203216374,0.25,0.4296875,0.173611111,0.03125,0.027777778,0.25,0.243055556
LASSO,mape,16,Perth,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,HK,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,PALO,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,DUNDEE,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,BOULDER,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,Auchterarder,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,Kinross,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,Pitlochry,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,Crieff,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,Aberfeldy,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,Dunkeld,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,Blairgowrie,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,16,wo_trans,0.202252973,0.250389936,0.49077593,0.216423016,0.610700517,0.580644581,0.825629426,0.311004474,0.043749956,0.038709639,0.705881647,0.458332875
LASSO,mae,17,Perth,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,HK,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,PALO,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,DUNDEE,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,BOULDER,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,Auchterarder,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,Kinross,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,Pitlochry,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,Crieff,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,Aberfeldy,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,Dunkeld,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,Blairgowrie,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,17,wo_trans,0.375,0.498611111,0.733134921,0.406910266,0.196637427,0.229166667,0.427951389,0.180555556,0.03125,0.027777778,0.25,0.263888889
LASSO,mape,17,Perth,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,HK,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,PALO,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,DUNDEE,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,BOULDER,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,Auchterarder,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,Kinross,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,Pitlochry,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,Crieff,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,Aberfeldy,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,Dunkeld,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,Blairgowrie,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,17,wo_trans,0.193611003,0.265761334,0.424474609,0.235574693,0.623615633,0.451612452,0.836133618,0.311004474,0.043749956,0.038709639,0.705881647,0.541666125
LASSO,mae,18,Perth,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,HK,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,PALO,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,DUNDEE,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,BOULDER,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,Auchterarder,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,Kinross,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,Pitlochry,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,Crieff,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,Aberfeldy,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,Dunkeld,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,Blairgowrie,0.354166667,0.458333333,0.869047619,0.39448173,0.182748538,0.215277778,0.413194444,0.150462963,0.055555556,0.038194444,0.236111111,0.333333333
LASSO,mae,18,wo_trans,0.37962963,0.498611111,0.724206349,0.388764604,0.198830409,0.208333333,0.427951389,0.168981481,0.03125,0.027777778,0.201388889,0.256944444
LASSO,mape,18,Perth,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,18,HK,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,18,PALO,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,18,DUNDEE,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,18,BOULDER,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,18,Auchterarder,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
LASSO,mape,18,Kinross,0.203364082,0.213326932,0.254703089,0.234722459,0.692803763,0.999999,0.999999,0.311004474,0.0999999,0.070967671,0.999999,0.999999
